"Core","Date","Transect","Position_m","Species","DBH_cm","Straw","Board","Notes","Year","Width_mm"
"122","9/23/14","T6",30,"PIMA",1.7,NA,39,"Clip",1991,0.279329554469268
"122","9/23/14","T6",30,"PIMA",1.7,NA,39,"Clip",1990,0.317
"122","9/23/14","T6",30,"PIMA",1.7,NA,39,"Clip",1989,0.261696388970119
"122","9/23/14","T6",30,"PIMA",1.7,NA,39,"Clip",1988,0.302909227327264
"122","9/23/14","T6",30,"PIMA",1.7,NA,39,"Clip",1987,0.324376324660108
"122","9/23/14","T6",30,"PIMA",1.7,NA,39,"Clip",1986,0.247679228034973
"122","9/23/14","T6",30,"PIMA",1.7,NA,39,"Clip",1985,0.636202011942748
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2013,0.261938924178899
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2012,0.216120336849639
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2011,0.319770230008983
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2010,0.317694822117075
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2009,0.47037431902688
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2008,0.233000000000001
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2007,0.169
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2006,0.155080624192709
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2005,0.107280007457122
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2004,0.126999999999999
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2003,0.126999999999999
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2002,0.106000000000002
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2001,0.174384632350446
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",2000,0.154806330619905
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1999,0.127000000000002
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1998,0.108060168424816
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1997,0.0865852181379703
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1996,0.127000000000002
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1995,0.128724512040247
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1994,0.128724512040247
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1993,0.171292148097923
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1992,0.148
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1991,0.128724512040247
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1990,0.106000000000002
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1989,0.274999999999999
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1988,0.106000000000002
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1987,0.231999999999999
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1986,0.233000000000001
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1985,0.169999999999998
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1984,0.148
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1983,0.191157003533746
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1982,0.14948244044034
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1981,0.276
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1980,0.295999999999999
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1979,0.296743997411912
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1978,0.318692641898114
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1977,0.337999999999999
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1976,0.340724228665939
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1975,0.381
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1974,0.445543488337559
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1973,0.508476154799811
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1972,0.491187336970326
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1971,0.50973326358008
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1970,0.550400763080867
"123","9/23/14","T6",30,"PIMA",3.1,119,15,"",1969,0.685248130241885
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2013,0.148
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2012,0.148000000000003
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2011,0.14948244044034
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2010,0.169999999999998
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2009,0.212042448580469
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2008,0.171292148097919
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2007,0.194586741583286
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2006,0.108258948821793
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2005,0.170299735760218
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2004,0.14948244044034
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2003,0.129711217710729
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2002,0.107079409785449
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2001,0.170000000000002
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",2000,0.189999999999998
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1999,0.128891427178074
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1998,0.192262840923564
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1997,0.149626200914144
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1996,0.191269443456085
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1995,0.150615404258659
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1994,0.126000000000001
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1993,0.169999999999998
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1992,0.149626200914148
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1991,0.232999999999997
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1990,0.170299735760218
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1989,0.170000000000002
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1988,0.170299735760218
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1987,0.148
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1986,0.190999999999999
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1985,0.107280007457122
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1984,0.0850000000000009
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1983,0.126999999999999
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1982,0.169
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1981,0.190999999999999
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1980,0.233000000000001
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1979,0.169
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1978,0.212
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1977,0.190000000000001
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1976,0.190999999999999
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1975,0.191157003533746
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1974,0.318692641898113
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1973,0.254000000000001
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1972,0.231999999999999
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1971,0.236755147779304
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1970,0.25486663179004
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1969,0.297741498619189
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1968,0.235771075410025
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1967,0.276797760106544
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1966,0.317
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1965,0.425079992472005
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1964,0.382
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1963,0.359
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1962,0.405287552239148
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1961,0.359
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1960,0.297813700154978
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1959,0.275
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1958,0.551678348315394
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1957,0.593
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1956,0.796826831877542
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1955,0.856999999999999
"124","9/23/14","T6",20,"PIMA",5.1,124,17,"",1954,1.02670979346649
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2013,0.0640000000000001
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2012,0.0664078308635368
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2011,0.0673572564761959
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2010,0.0865852181379707
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2009,0.106
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2008,0.108060168424818
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2007,0.0630000000000006
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2006,0.0849999999999991
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2005,0.127000000000001
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2004,0.0640000000000001
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2003,0.0865852181379703
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2002,0.0875556965593907
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2001,0.127
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",2000,0.170299735760218
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1999,0.154120083052145
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1998,0.127
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1997,0.133764718816286
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1996,0.194586741583285
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1995,0.149
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1994,0.170299735760218
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1993,0.174384632350445
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1992,0.216120336849636
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1991,0.19215098230298
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1990,0.174384632350445
"125","9/23/14","T6",20,"PIMA",4.4,124,17,"",1989,0.215139489634051
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2013,0.0875556965593903
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2012,0.106
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2011,0.128724512040248
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2010,0.0865852181379711
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2009,0.149
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2008,0.169
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2007,0.194805030735861
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2006,0.128724512040249
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2005,0.085
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2004,0.085
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2003,0.127
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2002,0.128724512040248
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2001,0.085
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",2000,0.126
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1999,0.108060168424818
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1998,0.106
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1997,0.128891427178072
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1996,0.212
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1995,0.170299735760217
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1994,0.171292148097921
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1993,0.149482440440341
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1992,0.14948244044034
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1991,0.254866631790041
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1990,0.14948244044034
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1989,0.169
"126","9/23/14","T6",20,"PIMA",1.4,NA,35,"Clip",1988,0.17
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2013,0.135871262598095
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2012,0.152266214243343
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2011,0.10640018796976
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2010,0.152820155738698
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2009,0.135247920501575
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2008,0.122967475374586
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2007,0.171046777227752
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2006,0.225304238752846
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2005,0.20930360723122
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2004,0.135247920501575
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2003,0.0878009111570004
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2002,0.152266214243346
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2001,0.152820155738698
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",2000,0.165423698423168
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1999,0.0939148550549916
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1998,0.152820155738701
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1997,0.237023205614977
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1996,0.265363901086792
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1995,0.236577682802077
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1994,0.29447750338523
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1993,0.302909227327267
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1992,0.330938060669968
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1991,0.397694606450728
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1990,0.255978514723404
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1989,0.323199628712658
"127","9/23/14","T6",20,"PIMA",2,NA,38,"Clip",1988,0.436079121261269
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2013,0.165423698423173
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2012,0.0898053450525071
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2011,0.165423698423169
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2010,0.179605122421385
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2009,0.24145600013253
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2008,0.178899413078968
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2007,0.120208152801714
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2006,0.106400187969758
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2005,0.134465608986091
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2004,0.195780489324141
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2003,0.0898053450525071
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2002,0.105801701309574
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2001,0.149906637611547
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",2000,0.182043950737177
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1999,0.182043950737178
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1998,0.149201206429439
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1997,0.239710241750326
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1996,0.149906637611549
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1995,0.211400094607359
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1994,0.23900209204105
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1993,0.179605122421385
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1992,0.11438968484964
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1991,0.119503138034112
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1990,0.149906637611549
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1989,0.179605122421382
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1988,0.182043950737177
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1987,0.210011904424489
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1986,0.328805413580736
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1985,0.328805413580739
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1984,0.450699456400825
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1983,0.246617112139446
"128","9/23/14","T6",20,"PIMA",1.8,NA,38,"Clip",1982,0.258306020061476
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2013,0.10806016842482
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2012,0.113088460949822
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2011,0.0875556965593911
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2010,0.0952575456328793
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2009,0.123308556069722
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2008,0.0943663075467111
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2007,0.0948103369891676
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2006,0.0664078308635385
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2005,0.106400187969757
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2004,0.0664078308635379
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2003,0.123308556069722
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2002,0.0771038261048046
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2001,0.114017542509916
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",2000,0.0890954544295033
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1999,0.171417618697727
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1998,0.174384632350446
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1997,0.0875556965593907
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1996,0.126000000000001
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1995,0.105999999999998
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1994,0.12889142717807
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1993,0.127000000000002
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1992,0.12889142717807
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1991,0.106000000000002
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1990,0.149626200914144
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1989,0.148999999999997
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1988,0.127000000000002
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1987,0.170425936993171
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1986,0.234036321967336
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1985,0.170299735760218
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1984,0.233000000000001
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1983,0.233000000000001
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1982,0.360611979834281
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1981,0.402000000000001
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1980,0.443999999999999
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1979,0.509733263580082
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1978,0.381578301269871
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1977,0.338999999999999
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1976,0.381578301269871
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1975,0.381634642033451
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1974,0.365470929076446
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1973,0.380999999999998
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1972,0.508433869839531
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1971,0.338715219616715
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1970,0.257449024080498
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1969,0.296999999999999
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1968,0.340599471520437
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1967,0.359999999999999
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1966,0.494362215384631
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1965,0.50973326358008
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1964,0.556529424199656
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1963,0.772510841347875
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1962,0.640663718342158
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1961,0.673463436275497
"129","9/23/14","T6",10,"PIMA",4.7,129,17,"",1960,1.58736007257333
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2013,0.0629999999999988
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2012,0.0673572564761954
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2011,0.0420000000000016
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2010,0.0878009111570043
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2009,0.0865852181379707
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2008,0.0478539444560205
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2007,0.0629999999999988
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2006,0.0469574275274966
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2005,0.0948103369891716
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2004,0.0952575456328761
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2003,0.0664078308635385
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2002,0.0765506368360175
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2001,0.0664078308635351
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",2000,0.0905096679918782
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1999,0.0939148550549916
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1998,0.0673572564761948
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1997,0.0905096679918782
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1996,0.0939148550549916
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1995,0.0765506368360195
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1994,0.0474130783645195
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1993,0.0765506368360195
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1992,0.108060168424819
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1991,0.153844076909057
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1990,0.0673572564761959
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1989,0.114389684849641
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1988,0.128724512040247
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1987,0.160850862602598
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1986,0.0664078308635346
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1985,0.128891427178074
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1984,0.171292148097919
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1983,0.200172425673469
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1982,0.181648011274551
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1981,0.253870045495722
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1980,0.258435678651384
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1979,0.278341516845761
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1978,0.302630137296337
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1977,0.381578301269871
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1976,0.257614052411744
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1975,0.267529437632569
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1974,0.29910700426436
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1973,0.324180505274455
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1972,0.404293210430253
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1971,0.323199628712659
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1970,0.384301964605957
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1969,0.493377137694888
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1968,0.540496068440836
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1967,0.472526189750368
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1966,0.530744759748035
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1965,0.383307970175419
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1964,0.449578691665875
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1963,0.466472935978067
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1962,0.518941229813168
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1961,0.445982062419554
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1960,0.581738772990076
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1959,0.560121415409195
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1958,0.560121415409196
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1957,0.549313207560131
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1956,0.533731205758104
"13","9/21/14","T5",20,"PIMA",6.4,12,2,"",1955,0.47270498199194
